eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.01448404,0.002953846,0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,-5.101955451,3.154447186
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.013954487,0.00392053,0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.002737147,0.003165971
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.014170359,0.004532569,0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.001925435,0.002669698
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.015750062,0.003783893,0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.001520784,0.0023106
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.0137844,0.003813206,0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.001892761,0.0030531
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014323012,0.003443709,0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.007072283,0.005995857
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014526935,0.003587713,0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.004968528,0.00596527
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.014279113,0.004473487,0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.00207971,0.004092484
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.021675333,0.019577312,0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.034330992,0.06717972
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.075370605,0.089176845,0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.039656881,0.055992156
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.046422454,0.056200757,1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.676256106,2.012259678
0.044478486,0.034725045,1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,1.168976046,2.588252604
0.044478486,0.034725045,1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,1.168976046,2.588252604
0.044478486,0.034725045,1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,1.168976046,2.588252604
0.044478486,0.034725045,1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,1.168976046,2.588252604
0.044478486,0.034725045,1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,1.168976046,2.588252604
0.044478486,0.034725045,1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,1.168976046,2.588252604
