eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.611954451,0.282604268,0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.739218692,0.420883047,0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.572960724,0.362292031,0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.542698768,0.267868997,0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.626826612,0.361512613,2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
0.744489462,0.488254532,2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
0.744489462,0.488254532,2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
