eval/Rewards Mean,eval/Rewards Std
3.690373319,2.926610833
3.690373319,2.926610833
3.690373319,2.926610833
3.690373319,2.926610833
3.690373319,2.926610833
3.690373319,2.926610833
3.690373319,2.926610833
3.690373319,2.926610833
3.690373319,2.926610833
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
4.761209219,2.810856302
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.504828839,3.013627305
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
2.792681664,2.918152376
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.756642659,3.222138011
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
3.847798249,2.705672616
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.987265774,1.823908342
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.551573863,2.424310644
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
2.908656214,2.391718807
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.910511865,2.778046536
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.51477054,3.054378672
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
3.56096354,1.907901734
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
4.104381316,1.138163894
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
2.81491515,2.387808437
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.201461242,2.432086367
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.378184043,1.69927409
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.123126762,1.970962539
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.890640151,1.552152023
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
4.899933031,1.783323301
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
5.350163569,2.142932638
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.798079904,1.563483946
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
4.691497461,1.576490181
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
5.090292139,1.83133364
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.509852749,2.069409442
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.328270325,1.368374641
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
4.947166897,1.891649839
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
5.219786832,2.643810632
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
4.214006384,3.18130204
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
3.72997764,2.204639331
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
4.224958046,2.321842374
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
6.042077823,2.445744893
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
5.467411425,2.356734582
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.919456213,2.478553455
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
4.973960321,2.999831422
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
6.086999636,2.35853688
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.648321971,2.682558081
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
5.613690406,2.754061769
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
4.827396908,2.625643439
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
5.523882999,2.077850515
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.753352903,1.88174321
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.181908303,1.921588271
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.365798789,2.216353621
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.011657353,2.173366286
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.162790212,2.56693983
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.389710623,2.254739421
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
6.517846905,2.105242817
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
7.177017291,1.353142066
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.650820719,2.124808897
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
6.952125751,1.604307708
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
7.008966621,1.543389702
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.270835125,2.083231276
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.439664322,2.476794697
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.821265007,2.394649812
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.194820544,2.265704784
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.218921183,2.849412497
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
6.566004463,2.523284149
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
7.307912816,1.059702808
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.948088386,1.836801563
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.252418448,2.423963608
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.429453355,2.870748395
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.995442762,1.795614441
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
6.484580997,2.460957075
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.147477684,1.184944978
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
7.150026549,1.451380111
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.462532305,2.173404601
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
6.69902492,2.104799831
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
7.260074026,1.186735378
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.715212361,2.071582147
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.860567468,1.973013247
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
6.998607533,1.50534761
7.144287853,1.246971757
7.144287853,1.246971757
7.144287853,1.246971757
