eval/Rewards Mean,eval/Rewards Std
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.410032742,0.717515926
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.610693988,0.478350771
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.526639935,0.341344168
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
0.563171551,0.419672172
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.203535828,1.243614391
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.198840202,1.171063464
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.868730473,1.080329286
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
2.7119141,1.126315156
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.204174862,1.008726339
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.329967248,0.824121343
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
3.067924744,0.615358069
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.861746299,0.590482734
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.731803884,0.59589925
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.83277155,0.846286315
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.57249075,0.720806512
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
2.855884577,0.903001428
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
3.158193119,0.803348188
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.967587513,0.959477104
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
2.979680415,0.545751238
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.186645581,1.10253975
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.141826693,1.003043017
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.067698474,0.73644728
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.303455522,0.609235071
3.595994363,0.605617287
3.595994363,0.605617287
3.595994363,0.605617287
3.595994363,0.605617287
3.595994363,0.605617287
3.595994363,0.605617287
