eval/env+AF8-infos/final/success Mean,eval/env+AF8-infos/final/success Std,eval/env+AF8-infos/final/success Mean,eval/env+AF8-infos/final/success Std
1,0,1,0
1,0,1,0
1,0,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
0.95,0.217944947,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
