eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.163471139,0.800559065,0.039813093,0.159749809,0.431171252,0.566019289,0.012848591,0.009582978
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
1.055965704,0.822765569,0.037019702,0.145624467,0.479525593,0.709805013,0.384060928,0.675220593
