eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.410032742,0.717515926,0.724191791,0.419559195,0.672576989,0.381426003,0.741285036,0.335740542
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.610693988,0.478350771,0.666012958,0.437864673,0.635131308,0.328921539,0.771591196,0.475182837
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.526639935,0.341344168,0.728260377,0.459824972,0.476087016,0.359723527,0.558373448,0.348689409
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
0.563171551,0.419672172,0.615687278,0.366738163,0.459105018,0.37703815,0.52786397,0.342393598
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.203535828,1.243614391,1.329316841,1.408561507,0.824792302,1.040988784,0.507476933,0.247147337
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.198840202,1.171063464,2.924467132,1.106053987,1.049067159,1.100401499,0.652041984,0.344733284
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.868730473,1.080329286,2.035066597,0.975434929,2.512171988,0.867943838,1.216799851,1.429169196
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
2.7119141,1.126315156,2.434949817,1.174594868,3.45525931,0.77806068,1.099550601,1.284871371
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.204174862,1.008726339,2.615633564,1.121906612,2.566423845,1.060097263,1.804041972,1.347179378
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.329967248,0.824121343,3.109058361,0.845772139,2.998625725,1.151241013,2.71107627,1.295994166
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
3.067924744,0.615358069,3.044593832,0.463755148,3.465939497,0.899094765,2.679933213,0.911647311
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.861746299,0.590482734,3.086893421,0.565179144,2.920799335,0.866961838,2.939338875,0.741472444
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
2.731803884,0.59589925,3.222524831,0.808081541,2.424972638,0.44972046,2.236422402,0.758481475
