eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std,eval/Rewards Mean,eval/Rewards Std
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.024512525,0.012826059,-0.109589407,0.582851435,0.013094575,0.002857996,0.013164589,0.003019296
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.022754107,0.02002746,0.018333689,0.009202418,0.011244804,0.005386083,0.007301228,0.003195647
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.012789072,0.004272414,0.018188448,0.008210745,0.015177915,0.003830328,0.006233802,0.00453951
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013047774,0.003742701,0.013710296,0.003834759,0.014269235,0.003073935,0.004165594,0.003765803
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.013683124,0.00282079,0.014876439,0.004682031,0.013735607,0.003534735,0.012090926,0.003099487
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.01531007,0.003133032,0.013886357,0.004676592,0.013512659,0.002492036,0.014001349,0.002653034
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.02153046,0.02299783,0.013856675,0.004855962,0.014990896,0.003707658,0.014379635,0.003947365
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.01399108,0.003761512,0.015417296,0.005061554,0.013658966,0.004011324,0.014640721,0.004815122
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.125860662,0.138729977,0.018862092,0.008337426,0.092176303,0.078913432,0.013702138,0.003768573
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
0.084462585,0.128714391,0.10388439,0.116132724,1.096711803,1.677243521,0.049193891,0.053834138
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.867653988,3.126238199,1.112349923,2.611739002,1.628387696,2.95223029,0.03274291,0.036216785
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.075603719,2.456292216,2.173020892,3.194526339,4.080230283,3.629078898,0.038120654,0.043650919
1.854821563,3.138646584,1.373357915,2.746583927,3.745371794,3.588524641,0.454040332,1.56430509
1.854821563,3.138646584,1.373357915,2.746583927,3.745371794,3.588524641,0.454040332,1.56430509
1.854821563,3.138646584,1.373357915,2.746583927,3.745371794,3.588524641,0.454040332,1.56430509
1.854821563,3.138646584,1.373357915,2.746583927,3.745371794,3.588524641,0.454040332,1.56430509
1.854821563,3.138646584,1.373357915,2.746583927,3.745371794,3.588524641,0.454040332,1.56430509
1.854821563,3.138646584,1.373357915,2.746583927,3.745371794,3.588524641,0.454040332,1.56430509
